Instance,Algorithm,P1_Name,P1_Val,P2_Name,P2_Val,BestCost,Evaluations,TimeMicros
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,10,136,1822095,342151
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,4,132,2118996,530121
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,2,130,1128798,335670
data\esc32a.dat,SA,Alpha,0.8,L_Factor,2,142,40672,11827
data\esc32a.dat,SA,Alpha,0.8,L_Factor,5,136,91760,21102
data\esc32a.dat,SA,Alpha,0.8,L_Factor,8,142,154752,47355
data\esc32a.dat,SA,Alpha,0.85,L_Factor,2,140,50592,12933
data\esc32a.dat,SA,Alpha,0.85,L_Factor,5,142,109120,22944
data\esc32a.dat,SA,Alpha,0.85,L_Factor,8,134,190464,49046
data\esc32a.dat,SA,Alpha,0.9,L_Factor,2,144,71424,20329
data\esc32a.dat,SA,Alpha,0.9,L_Factor,5,140,161200,45491
data\esc32a.dat,SA,Alpha,0.9,L_Factor,8,140,249984,58571
data\esc32a.dat,SA,Alpha,0.95,L_Factor,2,138,113088,24291
data\esc32a.dat,SA,Alpha,0.95,L_Factor,5,138,300080,68826
data\esc32a.dat,SA,Alpha,0.95,L_Factor,8,132,480128,128307
data\esc32a.dat,SA,Alpha,0.99,L_Factor,2,168,444416,113525
data\esc32a.dat,SA,Alpha,0.99,L_Factor,5,160,1128400,270575
data\esc32a.dat,SA,Alpha,0.99,L_Factor,8,162,1777664,387908
data\esc32a.dat,TS,P_Factor,1,Tenure_Factor,10,140,75933,18213
data\esc32a.dat,TS,P_Factor,1,Tenure_Factor,4,138,88506,20782
data\esc32a.dat,TS,P_Factor,1,Tenure_Factor,2,140,53856,13714
data\esc32a.dat,TS,P_Factor,2,Tenure_Factor,10,142,254430,57753
data\esc32a.dat,TS,P_Factor,2,Tenure_Factor,4,130,271062,58939
data\esc32a.dat,TS,P_Factor,2,Tenure_Factor,2,134,177705,37976
data\esc32a.dat,TS,P_Factor,5,Tenure_Factor,10,138,492525,103299
data\esc32a.dat,TS,P_Factor,5,Tenure_Factor,4,130,597069,128562
data\esc32a.dat,TS,P_Factor,5,Tenure_Factor,2,130,310266,64274
data\esc32a.dat,TS,P_Factor,10,Tenure_Factor,10,134,892287,180127
data\esc32a.dat,TS,P_Factor,10,Tenure_Factor,4,130,1492029,323696
data\esc32a.dat,TS,P_Factor,10,Tenure_Factor,2,130,642015,153723
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,10,136,2088504,452066
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,4,138,1086624,223170
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,2,130,1125828,226358
data\esc32a.dat,SA,Alpha,0.8,L_Factor,2,140,41664,7513
data\esc32a.dat,SA,Alpha,0.8,L_Factor,5,150,89280,16079
data\esc32a.dat,SA,Alpha,0.8,L_Factor,8,136,158720,27551
data\esc32a.dat,SA,Alpha,0.85,L_Factor,2,150,51584,8903
data\esc32a.dat,SA,Alpha,0.85,L_Factor,5,144,116560,20396
data\esc32a.dat,SA,Alpha,0.85,L_Factor,8,136,174592,30747
data\esc32a.dat,SA,Alpha,0.9,L_Factor,2,132,64480,11169
data\esc32a.dat,SA,Alpha,0.9,L_Factor,5,134,173600,30247
data\esc32a.dat,SA,Alpha,0.9,L_Factor,8,144,238080,42273
data\esc32a.dat,SA,Alpha,0.95,L_Factor,2,164,89280,15556
data\esc32a.dat,SA,Alpha,0.95,L_Factor,5,144,277760,48262
data\esc32a.dat,SA,Alpha,0.95,L_Factor,8,132,484096,83891
data\esc32a.dat,SA,Alpha,0.99,L_Factor,2,170,447392,78367
data\esc32a.dat,SA,Alpha,0.99,L_Factor,5,154,1135840,205034
data\esc32a.dat,SA,Alpha,0.99,L_Factor,8,164,1777664,327488
data\esc32a.dat,TS,P_Factor,1,Tenure_Factor,10,144,63261,13364
data\esc32a.dat,TS,P_Factor,1,Tenure_Factor,4,144,54351,15082
data\esc32a.dat,TS,P_Factor,1,Tenure_Factor,2,132,103950,35229
data\esc32a.dat,TS,P_Factor,2,Tenure_Factor,10,146,142659,49782
data\esc32a.dat,TS,P_Factor,2,Tenure_Factor,4,132,175824,55201
data\esc32a.dat,TS,P_Factor,2,Tenure_Factor,2,140,219285,56415
data\esc32a.dat,TS,P_Factor,5,Tenure_Factor,10,138,668547,163371
data\esc32a.dat,TS,P_Factor,5,Tenure_Factor,4,130,791010,206175
data\esc32a.dat,TS,P_Factor,5,Tenure_Factor,2,130,534006,124212
data\esc32a.dat,TS,P_Factor,10,Tenure_Factor,10,132,1076328,226479
data\esc32a.dat,TS,P_Factor,10,Tenure_Factor,4,130,570141,117062
data\esc32a.dat,TS,P_Factor,10,Tenure_Factor,2,130,1008909,200833
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,10,130,1916046,389110
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,4,130,1109889,252888
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,2,130,1129194,240766
data\esc32a.dat,SA,Alpha,0.8,L_Factor,2,134,39680,9551
data\esc32a.dat,SA,Alpha,0.8,L_Factor,5,142,84320,18169
data\esc32a.dat,SA,Alpha,0.8,L_Factor,8,152,138880,26330
data\esc32a.dat,SA,Alpha,0.85,L_Factor,2,140,50592,9349
data\esc32a.dat,SA,Alpha,0.85,L_Factor,5,138,119040,22030
data\esc32a.dat,SA,Alpha,0.85,L_Factor,8,138,182528,33802
data\esc32a.dat,SA,Alpha,0.9,L_Factor,2,136,66464,12580
data\esc32a.dat,SA,Alpha,0.9,L_Factor,5,138,158720,29844
data\esc32a.dat,SA,Alpha,0.9,L_Factor,8,142,273792,49444
data\esc32a.dat,SA,Alpha,0.95,L_Factor,2,134,118048,21560
data\esc32a.dat,SA,Alpha,0.95,L_Factor,5,136,290160,53078
data\esc32a.dat,SA,Alpha,0.95,L_Factor,8,132,464256,83183
data\esc32a.dat,SA,Alpha,0.99,L_Factor,2,162,447392,78777
data\esc32a.dat,SA,Alpha,0.99,L_Factor,5,164,1113520,217840
data\esc32a.dat,SA,Alpha,0.99,L_Factor,8,156,1789568,365260
data\esc32a.dat,TS,P_Factor,1,Tenure_Factor,10,152,55935,11524
data\esc32a.dat,TS,P_Factor,1,Tenure_Factor,4,140,56727,11569
data\esc32a.dat,TS,P_Factor,1,Tenure_Factor,2,138,56034,11451
data\esc32a.dat,TS,P_Factor,2,Tenure_Factor,10,134,132462,27363
data\esc32a.dat,TS,P_Factor,2,Tenure_Factor,4,146,102168,20870
data\esc32a.dat,TS,P_Factor,2,Tenure_Factor,2,134,204930,41938
data\esc32a.dat,TS,P_Factor,5,Tenure_Factor,10,138,346005,74082
data\esc32a.dat,TS,P_Factor,5,Tenure_Factor,4,130,400158,93268
data\esc32a.dat,TS,P_Factor,5,Tenure_Factor,2,132,437382,86901
data\esc32a.dat,TS,P_Factor,10,Tenure_Factor,10,134,933471,192276
data\esc32a.dat,TS,P_Factor,10,Tenure_Factor,4,134,880209,178414
data\esc32a.dat,TS,P_Factor,10,Tenure_Factor,2,134,910206,182800
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,10,136,2040489,401962
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,4,132,1513908,349613
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,2,130,1259874,493594
data\esc32a.dat,SA,Alpha,0.8,L_Factor,2,154,37696,9401
data\esc32a.dat,SA,Alpha,0.8,L_Factor,5,140,94240,24634
data\esc32a.dat,SA,Alpha,0.8,L_Factor,8,130,154752,54439
data\esc32a.dat,SA,Alpha,0.85,L_Factor,2,148,55552,26786
data\esc32a.dat,SA,Alpha,0.85,L_Factor,5,144,109120,38279
data\esc32a.dat,SA,Alpha,0.85,L_Factor,8,136,186496,51432
data\esc32a.dat,SA,Alpha,0.9,L_Factor,2,144,64480,14675
data\esc32a.dat,SA,Alpha,0.9,L_Factor,5,142,171120,39200
data\esc32a.dat,SA,Alpha,0.9,L_Factor,8,138,253952,91804
data\esc32a.dat,SA,Alpha,0.95,L_Factor,2,140,104160,26427
data\esc32a.dat,SA,Alpha,0.95,L_Factor,5,136,285200,68963
data\esc32a.dat,SA,Alpha,0.95,L_Factor,8,146,416640,87576
data\esc32a.dat,SA,Alpha,0.99,L_Factor,2,160,464256,114695
data\esc32a.dat,SA,Alpha,0.99,L_Factor,5,162,1111040,240982
data\esc32a.dat,SA,Alpha,0.99,L_Factor,8,152,1896704,355368
data\esc32a.dat,TS,P_Factor,1,Tenure_Factor,10,142,76923,15614
data\esc32a.dat,TS,P_Factor,1,Tenure_Factor,4,138,81378,16472
data\esc32a.dat,TS,P_Factor,1,Tenure_Factor,2,142,52470,10371
data\esc32a.dat,TS,P_Factor,2,Tenure_Factor,10,138,390456,77002
data\esc32a.dat,TS,P_Factor,2,Tenure_Factor,4,140,117315,23136
data\esc32a.dat,TS,P_Factor,2,Tenure_Factor,2,140,158301,31131
data\esc32a.dat,TS,P_Factor,5,Tenure_Factor,10,136,697257,135827
data\esc32a.dat,TS,P_Factor,5,Tenure_Factor,4,136,298782,59164
data\esc32a.dat,TS,P_Factor,5,Tenure_Factor,2,134,453915,89882
data\esc32a.dat,TS,P_Factor,10,Tenure_Factor,10,136,662211,129748
data\esc32a.dat,TS,P_Factor,10,Tenure_Factor,4,134,731115,140125
data\esc32a.dat,TS,P_Factor,10,Tenure_Factor,2,134,973665,186433
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,10,130,1772100,346395
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,4,130,1558557,302144
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,2,130,1075734,210904
data\esc32a.dat,SA,Alpha,0.8,L_Factor,2,142,37696,6710
data\esc32a.dat,SA,Alpha,0.8,L_Factor,5,136,91760,16313
data\esc32a.dat,SA,Alpha,0.8,L_Factor,8,140,146816,26173
data\esc32a.dat,SA,Alpha,0.85,L_Factor,2,148,41664,7522
data\esc32a.dat,SA,Alpha,0.85,L_Factor,5,134,121520,22812
data\esc32a.dat,SA,Alpha,0.85,L_Factor,8,140,190464,35499
data\esc32a.dat,SA,Alpha,0.9,L_Factor,2,134,70432,13012
data\esc32a.dat,SA,Alpha,0.9,L_Factor,5,140,168640,34040
data\esc32a.dat,SA,Alpha,0.9,L_Factor,8,132,238080,54097
data\esc32a.dat,SA,Alpha,0.95,L_Factor,2,138,120032,22196
data\esc32a.dat,SA,Alpha,0.95,L_Factor,5,136,305040,56725
data\esc32a.dat,SA,Alpha,0.95,L_Factor,8,134,499968,90347
data\esc32a.dat,SA,Alpha,0.99,L_Factor,2,162,448384,79951
data\esc32a.dat,SA,Alpha,0.99,L_Factor,5,162,1116000,196880
data\esc32a.dat,SA,Alpha,0.99,L_Factor,8,150,1777664,310435
data\esc32a.dat,TS,P_Factor,1,Tenure_Factor,10,134,112167,22032
data\esc32a.dat,TS,P_Factor,1,Tenure_Factor,4,136,92169,18248
data\esc32a.dat,TS,P_Factor,1,Tenure_Factor,2,138,138600,27368
data\esc32a.dat,TS,P_Factor,2,Tenure_Factor,10,144,132462,25387
data\esc32a.dat,TS,P_Factor,2,Tenure_Factor,4,142,132363,25439
data\esc32a.dat,TS,P_Factor,2,Tenure_Factor,2,142,203049,39177
data\esc32a.dat,TS,P_Factor,5,Tenure_Factor,10,136,260865,50036
data\esc32a.dat,TS,P_Factor,5,Tenure_Factor,4,136,374121,71674
data\esc32a.dat,TS,P_Factor,5,Tenure_Factor,2,132,318978,61166
data\esc32a.dat,TS,P_Factor,10,Tenure_Factor,10,140,1045044,206895
data\esc32a.dat,TS,P_Factor,10,Tenure_Factor,4,130,1334322,264048
data\esc32a.dat,TS,P_Factor,10,Tenure_Factor,2,134,986832,208029
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,10,134,1387782,292235
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,4,130,1681515,337696
data\esc32a.dat,TS,P_Factor,20,Tenure_Factor,2,130,1722897,348546
