Instance, OptCost, Algorithm, Run, InitCost, FinalCost, Solution
els19,17212548,S,49,45254608,21172410,2 1 17 3 4 5 11 12 19 8 6 9 13 7 18 14 15 16 10
els19,17212548,RS,49,45254608,34972054,9 13 4 12 16 8 10 14 1 15 11 2 18 19 17 7 6 5 3
els19,17212548,RW,49,45254608,27617688,13 6 18 9 7 14 4 10 5 15 17 3 16 19 8 11 12 1 2
els19,17212548,H,50,57249982,55905334,18 11 13 3 8 2 10 9 4 17 5 1 7 16 14 19 12 6 15
els19,17212548,G,50,57249982,23499972,9 5 10 7 14 6 13 3 4 11 15 17 12 8 19 18 1 2 16
els19,17212548,S,50,57249982,20282878,1 2 3 17 18 13 9 4 12 6 7 10 8 11 14 19 15 16 5
els19,17212548,RS,50,57249982,33931312,2 9 3 13 17 12 7 6 14 1 4 11 19 8 18 10 15 16 5
els19,17212548,RW,50,57249982,28498908,18 14 19 5 9 10 12 3 11 13 1 8 6 17 7 4 16 15 2
els19,17212548,H,51,50805158,61224608,18 11 13 8 9 2 1 3 5 12 6 4 7 16 14 19 17 10 15
els19,17212548,G,51,50805158,29424536,16 15 2 5 9 10 7 6 11 14 17 13 1 12 19 18 4 3 8
els19,17212548,S,51,50805158,27522800,1 2 3 16 13 15 18 4 12 8 7 9 17 11 14 19 5 10 6
els19,17212548,RS,51,50805158,33536448,1 9 7 10 17 2 8 13 12 3 19 18 14 6 16 15 5 4 11
els19,17212548,RW,51,50805158,31326270,7 12 17 13 19 18 4 14 2 10 1 9 8 3 6 5 11 16 15
els19,17212548,H,52,62176802,62976870,11 18 13 9 8 2 1 3 4 7 5 10 12 15 14 19 17 16 6
els19,17212548,G,52,62176802,18129306,15 16 8 7 19 18 13 17 6 14 10 5 9 4 11 12 1 2 3
els19,17212548,S,52,62176802,19692188,11 8 6 12 16 18 10 17 7 15 4 13 14 5 9 19 1 2 3
els19,17212548,RS,52,62176802,36884510,4 16 15 10 19 9 14 3 6 12 8 11 7 2 5 18 1 13 17
els19,17212548,RW,52,62176802,31145654,6 8 10 15 19 13 11 3 5 4 7 12 16 9 18 14 2 1 17
els19,17212548,H,53,40497726,61137098,18 11 13 9 8 2 5 3 4 12 6 1 7 16 14 19 17 10 15
els19,17212548,G,53,40497726,22181418,11 12 9 14 7 19 8 10 3 4 2 13 5 17 6 18 15 16 1
els19,17212548,S,53,40497726,22173598,7 6 10 9 11 14 17 5 13 19 1 3 12 4 18 8 15 16 2
els19,17212548,RS,53,40497726,31199540,6 2 3 8 19 5 13 10 18 4 12 11 9 7 15 16 17 14 1
els19,17212548,RW,53,40497726,30685246,6 5 12 14 8 11 1 3 10 13 17 4 19 9 15 16 7 2 18
els19,17212548,H,54,76813302,60202574,11 19 13 8 7 2 1 3 4 9 10 5 12 16 14 18 17 6 15
els19,17212548,G,54,76813302,18039214,15 16 8 7 12 18 13 17 6 11 10 5 9 4 14 19 1 2 3
els19,17212548,S,54,76813302,17212548,9 10 7 19 14 18 13 17 6 11 4 5 12 8 16 15 1 2 3
els19,17212548,RS,54,76813302,34439430,8 9 12 14 15 16 10 4 1 13 2 11 6 17 5 18 19 7 3
els19,17212548,RW,54,76813302,32047590,19 16 15 8 6 14 1 10 7 18 4 2 17 13 9 12 11 5 3
els19,17212548,H,55,69117832,55800092,11 19 13 9 8 1 2 3 5 12 10 4 7 16 14 18 17 15 6
els19,17212548,G,55,69117832,33362466,12 11 14 10 9 19 16 6 3 18 13 15 7 17 2 1 4 5 8
els19,17212548,S,55,69117832,17997928,15 16 8 12 11 18 13 17 6 9 10 5 7 4 19 14 1 2 3
els19,17212548,RS,55,69117832,32339608,10 3 4 8 9 14 6 2 16 5 13 12 7 15 18 19 11 1 17
els19,17212548,RW,55,69117832,36854814,10 15 16 12 6 18 11 8 13 1 17 9 2 7 14 4 19 5 3
els19,17212548,H,56,72204104,45384754,18 11 13 9 7 3 1 2 5 12 10 4 8 16 14 19 17 6 15
els19,17212548,G,56,72204104,27106938,16 15 9 5 1 10 18 7 13 2 3 8 17 4 19 14 11 12 6
els19,17212548,S,56,72204104,23669658,8 5 4 3 2 13 11 7 19 1 10 12 17 6 18 14 15 16 9
els19,17212548,RS,56,72204104,32027290,17 14 11 9 13 18 10 1 7 5 6 3 12 19 16 15 4 8 2
els19,17212548,RW,56,72204104,40954540,16 7 11 13 14 6 19 3 1 15 2 5 10 17 12 9 18 4 8
els19,17212548,H,57,63433878,60333096,11 18 13 9 8 2 1 3 4 7 10 5 12 16 14 19 17 6 15
els19,17212548,G,57,63433878,22101364,11 12 19 9 7 14 4 8 3 5 2 13 10 17 6 18 15 16 1
els19,17212548,S,57,63433878,22598348,12 11 14 18 7 19 5 4 2 6 3 13 8 1 9 10 16 15 17
els19,17212548,RS,57,63433878,28411178,18 10 4 14 7 19 3 13 2 5 1 12 9 6 15 16 8 17 11
els19,17212548,RW,57,63433878,31240274,17 7 6 9 14 4 12 8 1 5 3 13 10 18 19 11 15 16 2
els19,17212548,H,58,58504394,66905442,18 11 13 8 7 2 4 3 5 17 10 1 9 16 14 19 12 15 6
els19,17212548,G,58,58504394,22043028,9 10 12 11 7 19 8 6 3 4 2 13 5 17 14 18 15 16 1
els19,17212548,S,58,58504394,22389470,12 4 6 11 14 7 5 8 1 9 2 13 10 17 19 18 15 16 3
els19,17212548,RS,58,58504394,28878846,19 9 12 6 13 4 7 18 5 11 14 2 10 8 15 16 17 1 3
els19,17212548,RW,58,58504394,32607828,10 18 19 13 17 4 3 14 2 12 1 5 7 8 9 11 16 15 6
els19,17212548,H,59,57038982,57596740,14 11 13 2 8 3 1 9 5 12 15 4 7 16 19 18 17 10 6
els19,17212548,G,59,57038982,22322814,9 10 5 12 11 14 8 13 15 7 3 4 6 16 18 19 17 1 2
els19,17212548,S,59,57038982,17374134,11 8 7 12 19 18 13 17 6 14 10 5 9 4 16 15 1 2 3
els19,17212548,RS,59,57038982,33395302,6 14 13 18 10 5 1 7 2 19 9 8 17 3 4 12 16 15 11
els19,17212548,RW,59,57038982,27380476,19 13 17 18 16 6 10 3 9 15 8 4 14 5 7 11 2 12 1
els19,17212548,H,60,40661466,60111230,11 18 13 8 9 2 1 3 5 12 10 4 7 16 19 14 17 6 15
els19,17212548,G,60,40661466,25335072,2 1 17 3 16 8 11 19 5 15 6 9 13 4 18 14 7 10 12
els19,17212548,S,60,40661466,20877414,11 12 9 7 16 14 5 10 8 15 3 13 6 4 19 18 17 1 2
els19,17212548,RS,60,40661466,34821204,12 9 7 18 15 17 3 19 2 16 13 4 11 14 6 8 5 10 1
els19,17212548,RW,60,40661466,32754384,5 4 13 11 19 17 10 2 7 9 8 12 3 6 15 16 18 1 14
els19,17212548,H,61,53364482,59151450,11 18 14 3 8 2 1 9 4 12 5 10 7 16 19 13 17 15 6
els19,17212548,G,61,53364482,23697086,9 5 10 7 19 6 17 3 8 14 15 13 18 4 11 12 1 2 16
els19,17212548,S,61,53364482,20508428,9 5 10 7 14 6 8 17 15 11 4 13 12 16 19 18 1 2 3
els19,17212548,RS,61,53364482,33240052,16 10 12 15 14 11 7 2 9 6 8 1 19 18 17 5 4 3 13
els19,17212548,RW,61,53364482,30774150,4 15 19 7 12 11 14 17 6 8 13 9 16 10 5 18 1 2 3
els19,17212548,H,62,57784034,41397672,18 11 13 8 9 4 2 3 5 17 6 1 7 16 14 19 12 10 15
els19,17212548,G,62,57784034,19732040,11 8 6 12 16 18 13 17 7 15 4 10 9 5 14 19 1 2 3
els19,17212548,S,62,57784034,22411134,12 11 9 14 18 19 13 7 2 6 3 4 8 1 15 16 5 10 17
els19,17212548,RS,62,57784034,32582436,13 10 7 18 16 12 6 8 1 15 4 5 14 17 19 9 3 2 11
els19,17212548,RW,62,57784034,30777532,17 2 1 3 8 10 13 7 9 19 14 11 18 6 15 16 5 4 12
els19,17212548,H,63,47748194,65399118,11 18 13 9 8 2 1 3 5 17 10 4 7 16 19 14 12 6 15
els19,17212548,G,63,47748194,20508428,9 5 10 7 14 6 8 17 15 11 4 13 12 16 18 19 1 2 3
els19,17212548,S,63,47748194,17367328,11 12 8 18 14 19 13 17 6 9 10 5 7 4 16 15 1 2 3
els19,17212548,RS,63,47748194,32394192,16 12 15 11 8 17 5 19 10 13 3 9 4 7 18 14 6 2 1
els19,17212548,RW,63,47748194,34594466,15 16 12 9 5 10 3 14 13 4 8 18 17 7 1 2 6 11 19
els19,17212548,H,64,59760430,56614046,11 18 13 3 8 2 1 9 5 12 10 4 7 16 14 19 17 6 15
els19,17212548,G,64,59760430,22773104,2 1 3 5 10 4 18 13 7 6 9 19 17 14 11 12 15 16 8
els19,17212548,S,64,59760430,21526608,11 12 9 14 18 19 4 6 3 7 2 13 8 17 16 15 5 10 1
els19,17212548,RS,64,59760430,35897562,15 12 16 6 4 8 5 10 3 18 14 2 17 13 11 19 9 7 1
els19,17212548,RW,64,59760430,37134320,16 15 9 8 13 7 6 14 10 4 17 18 5 2 19 3 11 12 1
els19,17212548,H,65,51230160,45340154,18 11 13 9 8 3 1 2 4 12 10 5 7 16 14 19 17 6 15
els19,17212548,G,65,51230160,18054452,15 16 8 7 11 12 13 17 6 14 10 5 9 4 19 18 1 2 3
els19,17212548,S,65,51230160,17997928,15 16 8 12 11 18 13 17 6 9 10 5 7 4 14 19 1 2 3
els19,17212548,RS,65,51230160,35026284,11 17 8 6 7 13 9 3 10 15 1 18 16 4 5 12 19 2 14
els19,17212548,RW,65,51230160,32292804,6 17 10 15 12 16 11 1 8 19 3 5 9 7 18 4 14 13 2
els19,17212548,H,66,39539726,61773320,11 19 17 9 8 2 1 3 10 7 5 4 12 16 14 18 13 6 15
els19,17212548,G,66,39539726,24817794,1 2 3 17 12 13 15 4 9 18 7 16 8 11 14 19 5 10 6
els19,17212548,S,66,39539726,21302550,2 1 17 3 4 5 19 12 14 8 9 11 13 7 6 18 15 16 10
els19,17212548,RS,66,39539726,29892030,4 19 10 7 13 14 3 16 6 11 1 17 12 5 9 8 18 15 2
els19,17212548,RW,66,39539726,34227910,17 2 1 18 12 7 11 3 14 5 8 19 9 6 4 13 15 16 10
els19,17212548,H,67,77385640,55311466,13 11 14 9 8 1 2 3 5 12 6 4 7 16 19 18 17 10 15
els19,17212548,G,67,77385640,18266946,15 16 6 9 14 7 13 10 4 11 5 17 12 8 18 19 1 2 3
els19,17212548,S,67,77385640,32328156,16 15 6 17 8 18 10 14 7 13 4 9 3 5 1 2 19 12 11
els19,17212548,RS,67,77385640,35355094,16 11 12 15 18 9 7 2 1 6 14 17 5 10 8 4 19 3 13
els19,17212548,RW,67,77385640,33131388,17 10 3 9 12 8 5 11 6 18 1 7 13 4 15 16 19 2 14
els19,17212548,H,68,62345534,60206002,18 11 13 8 9 2 1 3 5 7 10 4 12 16 14 19 17 6 15
els19,17212548,G,68,62345534,22820186,10 5 4 17 1 13 12 19 7 2 8 9 3 6 18 14 15 16 11
els19,17212548,S,68,62345534,25471742,2 1 3 5 10 4 11 8 16 6 9 7 17 15 19 14 18 13 12
els19,17212548,RS,68,62345534,32308302,14 9 12 18 15 10 1 4 17 16 3 19 13 7 11 6 8 2 5
els19,17212548,RW,68,62345534,30624476,16 15 11 19 8 6 17 9 1 5 13 2 18 4 12 10 7 3 14
els19,17212548,H,69,62498190,65479922,18 11 13 9 8 2 1 3 5 17 10 4 7 15 14 19 12 6 16
els19,17212548,G,69,62498190,19698842,11 8 7 12 16 18 13 17 6 15 10 5 9 4 14 19 1 2 3
els19,17212548,S,69,62498190,21112254,2 1 17 3 5 8 14 19 10 4 11 9 13 7 6 18 15 16 12
els19,17212548,RS,69,62498190,34895350,7 4 3 2 14 18 11 17 10 6 9 5 1 13 8 19 15 16 12
els19,17212548,RW,69,62498190,33099792,9 10 16 19 4 5 3 18 7 8 11 6 15 17 14 13 2 1 12
els19,17212548,H,70,48604690,58610260,18 11 13 3 7 2 1 9 5 8 10 4 12 16 14 19 17 15 6
els19,17212548,G,70,48604690,17997928,15 16 8 12 11 18 13 17 6 9 10 5 7 4 14 19 1 2 3
els19,17212548,S,70,48604690,18375824,15 16 6 9 19 7 13 10 8 14 4 17 18 5 11 12 1 2 3
els19,17212548,RS,70,48604690,36098280,17 2 8 3 4 14 18 11 7 5 19 12 9 13 16 15 6 1 10
els19,17212548,RW,70,48604690,27292662,19 4 13 10 7 9 17 6 18 14 2 12 8 11 15 16 3 5 1
els19,17212548,H,71,58378596,56115112,11 18 13 8 9 1 2 3 4 17 6 5 7 16 14 19 12 10 15
els19,17212548,G,71,58378596,23061772,16 15 6 11 12 18 10 4 1 14 2 5 7 17 9 19 8 13 3
els19,17212548,S,71,58378596,24088758,2 1 17 3 4 5 19 12 16 8 6 11 13 15 18 14 9 10 7
els19,17212548,RS,71,58378596,35703212,16 4 15 5 14 8 13 17 2 12 3 11 19 6 18 9 7 10 1
els19,17212548,RW,71,58378596,36292918,6 13 5 7 10 8 9 17 3 15 4 11 16 2 12 14 18 19 1
els19,17212548,H,72,45246488,61534972,18 11 17 9 7 2 1 3 5 12 10 4 8 16 14 19 13 6 15
els19,17212548,G,72,45246488,18266946,15 16 6 9 14 7 13 10 4 11 5 17 12 8 18 19 1 2 3
els19,17212548,S,72,45246488,17937024,15 16 8 18 14 19 10 17 4 11 5 13 12 6 9 7 1 2 3
els19,17212548,RS,72,45246488,26165054,10 6 7 11 15 16 5 8 4 19 17 13 18 14 9 12 1 2 3
els19,17212548,RW,72,45246488,33577132,3 4 17 12 6 14 7 5 13 9 19 2 18 10 15 16 8 1 11
els19,17212548,H,73,69069122,60297234,18 11 13 8 9 2 5 3 4 12 10 1 7 16 14 19 17 6 15
els19,17212548,G,73,69069122,22783566,16 15 14 11 12 19 10 6 2 18 3 13 8 1 9 7 5 4 17
els19,17212548,S,73,69069122,17436428,14 8 6 18 12 19 13 17 7 11 10 5 9 4 16 15 1 2 3
els19,17212548,RS,73,69069122,27706792,6 10 19 5 7 11 17 3 13 16 4 18 15 9 12 8 14 2 1
els19,17212548,RW,73,69069122,35038078,11 9 10 7 6 18 15 5 2 12 1 16 4 17 19 13 14 3 8
els19,17212548,H,74,58868846,45691292,14 11 13 9 7 3 1 2 5 12 10 4 8 16 19 18 17 6 15
els19,17212548,G,74,58868846,20265368,1 2 3 17 10 13 9 4 12 6 7 18 5 11 14 19 15 16 8
els19,17212548,S,74,58868846,25037940,6 8 3 14 19 18 7 4 10 13 1 5 17 9 12 11 15 16 2
els19,17212548,RS,74,58868846,33445074,16 15 3 13 10 9 11 18 7 6 2 8 17 4 12 19 14 5 1
els19,17212548,RW,74,58868846,32665202,14 12 19 15 5 11 17 10 18 7 9 6 16 4 8 13 2 3 1
els19,17212548,H,75,61234956,60556218,18 11 13 9 8 2 4 3 5 12 10 1 7 16 14 19 17 6 15
els19,17212548,G,75,61234956,24835656,12 11 14 18 16 19 10 4 2 15 3 5 8 1 9 7 6 13 17
els19,17212548,S,75,61234956,24824924,12 11 9 18 16 19 13 7 2 15 3 4 8 1 6 14 5 10 17
els19,17212548,RS,75,61234956,35245762,7 13 6 3 2 10 14 11 17 18 16 5 1 12 4 19 8 9 15
els19,17212548,RW,75,61234956,27306898,13 1 2 7 12 8 19 18 11 17 10 14 3 9 6 5 16 15 4
els19,17212548,H,76,54680782,47122024,11 19 14 9 8 3 4 2 5 12 10 1 7 16 13 18 17 6 15
els19,17212548,G,76,54680782,24339882,10 1 2 9 14 5 18 4 19 11 8 6 12 7 16 15 17 3 13
els19,17212548,S,76,54680782,23539778,10 5 4 17 1 13 18 14 7 2 8 9 3 6 16 15 19 12 11
els19,17212548,RS,76,54680782,32586156,5 8 14 9 15 16 13 19 10 7 3 1 4 6 12 11 17 18 2
els19,17212548,RW,76,54680782,32611278,1 2 14 4 7 10 8 5 16 12 15 11 9 13 6 18 19 3 17
els19,17212548,H,77,64951878,61214788,18 11 13 9 7 2 1 3 4 12 6 5 8 16 14 19 17 10 15
els19,17212548,G,77,64951878,18565022,11 12 9 7 14 19 5 10 8 18 3 13 6 4 16 15 17 1 2
els19,17212548,S,77,64951878,23539778,10 5 4 17 1 13 18 19 7 2 8 9 3 6 16 15 14 12 11
els19,17212548,RS,77,64951878,33197410,14 6 8 11 7 18 16 3 19 5 15 4 12 13 17 9 2 1 10
els19,17212548,RW,77,64951878,31914552,15 16 4 10 18 7 11 2 14 13 3 17 5 8 12 6 19 9 1
els19,17212548,H,78,44783016,47157774,18 11 13 8 9 3 2 1 5 12 6 4 7 16 14 19 17 10 15
els19,17212548,G,78,44783016,21275376,2 1 17 3 4 8 19 12 9 5 10 11 13 7 18 14 15 16 6
els19,17212548,S,78,44783016,22728494,9 18 14 11 12 19 13 5 2 6 3 10 8 1 7 4 16 15 17
els19,17212548,RS,78,44783016,34016586,8 5 19 10 6 11 14 7 12 2 1 9 3 4 17 18 16 15 13
els19,17212548,RW,78,44783016,28796362,15 9 13 16 11 10 8 14 18 5 3 17 6 7 4 12 1 2 19
els19,17212548,H,79,59714722,53482754,18 11 17 9 7 1 2 3 5 12 10 4 8 16 14 19 13 6 15
els19,17212548,G,79,59714722,24476594,12 7 9 11 18 14 2 5 3 19 13 1 6 17 8 4 16 15 10
els19,17212548,S,79,59714722,26225836,19 7 6 4 13 18 14 11 1 8 2 12 3 17 16 15 9 5 10
els19,17212548,RS,79,59714722,36275054,1 2 5 15 18 6 9 10 8 4 7 13 16 14 12 19 11 17 3
els19,17212548,RW,79,59714722,28127324,12 11 18 5 14 10 1 3 9 19 8 17 7 13 15 16 2 4 6
els19,17212548,H,80,47487416,61626492,18 11 17 8 7 2 1 3 6 12 5 4 9 16 14 19 13 10 15
els19,17212548,G,80,47487416,24066438,10 4 6 9 14 7 1 13 5 11 17 2 12 8 18 19 16 15 3
els19,17212548,S,80,47487416,18128112,15 16 6 18 14 19 13 17 4 9 10 5 7 8 12 11 1 2 3
els19,17212548,RS,80,47487416,33147118,12 16 15 10 19 5 11 13 1 4 17 6 7 8 9 18 14 2 3
els19,17212548,RW,80,47487416,27362912,2 1 3 12 9 5 4 18 13 19 10 14 17 7 6 11 16 15 8
els19,17212548,H,81,65669606,45304004,18 11 13 9 8 3 1 2 5 12 10 4 7 15 14 19 17 6 16
els19,17212548,G,81,65669606,21297560,2 1 17 3 5 13 19 8 11 4 9 14 10 7 6 18 15 16 12
els19,17212548,S,81,65669606,23775164,11 12 9 14 15 19 4 6 3 16 2 13 8 17 7 18 5 10 1
els19,17212548,RS,81,65669606,30194348,13 19 14 9 12 11 8 6 17 18 2 1 4 5 16 15 10 3 7
els19,17212548,RW,81,65669606,31801842,14 7 6 11 9 10 2 4 18 19 12 5 17 3 15 16 8 1 13
els19,17212548,H,82,57319922,56720760,18 11 13 3 7 2 1 9 5 12 6 4 8 16 14 19 17 10 15
els19,17212548,G,82,57319922,27105676,10 1 2 9 15 5 18 4 7 16 8 6 12 11 19 14 17 3 13
els19,17212548,S,82,57319922,21420392,2 1 17 3 5 4 19 8 11 10 9 14 13 7 6 18 15 16 12
els19,17212548,RS,82,57319922,32582032,16 15 6 10 17 7 8 3 1 9 2 19 4 13 14 12 18 11 5
els19,17212548,RW,82,57319922,37464528,5 1 11 19 8 14 18 2 3 13 7 17 12 9 6 4 16 15 10
els19,17212548,H,83,44809924,47300414,19 11 13 9 8 3 2 1 4 12 6 5 7 16 14 18 17 10 15
els19,17212548,G,83,44809924,21229414,2 1 17 3 5 13 14 19 9 4 8 11 10 7 6 18 15 16 12
els19,17212548,S,83,44809924,21136856,2 1 17 3 5 8 14 19 10 4 6 11 13 9 7 18 15 16 12
els19,17212548,RS,83,44809924,27856894,12 8 18 16 9 15 5 13 19 7 14 4 6 10 11 17 1 2 3
els19,17212548,RW,83,44809924,28822862,16 18 14 15 6 4 12 19 2 8 3 10 11 1 9 7 17 5 13
els19,17212548,H,84,74693962,65211712,19 11 14 8 9 2 4 3 5 17 10 1 7 16 13 18 12 6 15
els19,17212548,G,84,74693962,23698812,9 10 5 6 19 18 17 3 8 14 15 13 7 4 11 12 1 2 16
els19,17212548,S,84,74693962,17937024,15 16 8 18 14 19 10 17 4 11 5 13 12 6 7 9 1 2 3
els19,17212548,RS,84,74693962,31914780,12 6 9 14 7 4 13 18 1 19 2 8 3 10 11 17 5 15 16
els19,17212548,RW,84,74693962,29903786,11 5 18 9 8 19 13 6 12 7 4 14 10 2 15 16 3 17 1
els19,17212548,H,85,48188402,60988236,18 11 13 9 8 2 1 3 4 12 5 10 7 15 19 14 17 6 16
els19,17212548,G,85,48188402,26924310,10 1 2 5 9 7 18 4 16 11 8 6 12 15 14 19 17 3 13
els19,17212548,S,85,48188402,17535402,19 6 7 9 14 18 13 10 4 11 5 17 12 8 16 15 1 2 3
els19,17212548,RS,85,48188402,31734884,7 1 17 19 18 6 13 4 15 12 5 9 8 16 11 14 10 2 3
els19,17212548,RW,85,48188402,32893086,9 5 14 6 19 16 10 17 13 4 3 1 15 18 11 12 8 7 2
els19,17212548,H,86,53985162,53707192,18 11 13 9 8 1 2 3 4 12 10 5 7 16 14 19 17 6 15
els19,17212548,G,86,53985162,27678056,10 5 4 17 1 13 15 19 7 2 8 16 3 6 18 14 9 12 11
els19,17212548,S,86,53985162,26640530,8 4 5 17 1 13 7 19 15 2 10 6 3 16 18 14 11 12 9
els19,17212548,RS,86,53985162,35022714,15 9 4 11 17 16 7 19 10 12 5 8 14 18 6 13 2 3 1
els19,17212548,RW,86,53985162,29672064,8 17 11 18 14 6 7 4 16 13 5 9 10 15 19 12 3 1 2
els19,17212548,H,87,52282788,56011932,19 11 13 9 8 1 2 3 5 17 6 4 7 16 14 18 12 10 15
els19,17212548,G,87,52282788,27782430,16 15 8 1 17 2 11 12 18 13 4 7 3 6 19 14 9 10 5
els19,17212548,S,87,52282788,19278506,15 16 9 7 11 12 5 10 8 18 3 13 6 4 19 14 17 1 2
els19,17212548,RS,87,52282788,36759758,4 9 18 13 10 12 8 7 5 15 6 14 16 19 3 17 1 2 11
els19,17212548,RW,87,52282788,33162638,1 9 3 2 6 14 13 10 8 17 19 7 12 4 11 18 5 16 15
els19,17212548,H,88,54476406,46903450,19 11 14 9 8 3 1 2 4 7 10 5 12 15 13 18 17 6 16
els19,17212548,G,88,54476406,21113794,2 1 17 3 5 8 11 19 10 4 6 9 13 7 18 14 15 16 12
els19,17212548,S,88,54476406,24423052,8 5 4 3 2 13 14 18 9 1 10 19 17 6 15 16 11 12 7
els19,17212548,RS,88,54476406,32333446,11 9 17 19 7 10 13 3 1 8 2 5 18 4 6 12 15 16 14
els19,17212548,RW,88,54476406,25355022,17 8 9 14 11 6 13 3 10 7 18 4 12 5 16 15 19 2 1
els19,17212548,H,89,50684048,60033628,11 18 13 8 9 2 1 3 5 7 10 4 12 16 14 19 17 6 15
els19,17212548,G,89,50684048,22327944,18 19 12 11 6 14 10 8 3 4 2 13 5 17 9 7 15 16 1
els19,17212548,S,89,50684048,24027262,12 8 6 11 14 18 1 13 10 9 17 2 7 5 4 19 16 15 3
els19,17212548,RS,89,50684048,32261024,17 7 5 11 3 6 18 10 1 19 2 13 14 9 4 8 16 15 12
els19,17212548,RW,89,50684048,26537884,2 1 3 11 7 5 13 14 9 6 10 4 17 12 16 15 8 18 19
els19,17212548,H,90,58371404,45615060,18 11 13 8 9 3 1 2 6 17 5 4 7 16 14 19 12 10 15
els19,17212548,G,90,58371404,22918784,8 4 5 13 1 17 12 11 7 2 10 18 3 6 19 14 15 16 9
els19,17212548,S,90,58371404,20627460,1 2 3 17 19 13 14 6 12 18 7 9 8 11 16 15 4 5 10
els19,17212548,RS,90,58371404,34227152,8 14 11 15 9 16 3 1 7 18 19 12 17 13 4 6 2 5 10
els19,17212548,RW,90,58371404,32185870,12 4 3 18 17 11 6 13 16 10 8 19 14 15 7 9 2 1 5
els19,17212548,H,91,70400792,60955664,11 19 13 9 7 2 1 3 4 8 5 10 12 15 14 18 17 6 16
els19,17212548,G,91,70400792,20265368,1 2 3 17 10 13 9 4 12 6 7 18 5 11 19 14 15 16 8
els19,17212548,S,91,70400792,19692188,11 8 6 12 16 18 10 17 7 15 4 13 14 5 9 19 1 2 3
els19,17212548,RS,91,70400792,32544172,4 12 19 11 8 14 17 16 5 6 1 2 9 7 18 10 15 3 13
els19,17212548,RW,91,70400792,34968034,13 14 3 6 10 4 9 8 16 18 7 12 17 15 5 11 1 19 2
els19,17212548,H,92,62136436,53482754,18 11 17 9 7 1 2 3 5 12 10 4 8 16 14 19 13 6 15
els19,17212548,G,92,62136436,18128112,15 16 6 18 14 19 13 17 4 9 10 5 7 8 12 11 1 2 3
els19,17212548,S,92,62136436,19686668,11 8 6 12 16 18 10 17 7 15 13 5 14 4 9 19 1 2 3
els19,17212548,RS,92,62136436,33561574,9 14 7 6 15 10 4 18 17 12 1 3 16 11 8 13 5 2 19
els19,17212548,RW,92,62136436,34911780,14 5 8 12 6 4 16 13 3 19 18 17 10 15 11 7 9 1 2
els19,17212548,H,93,60698404,65781338,19 11 14 9 8 2 4 3 5 17 10 1 12 16 13 18 7 6 15
els19,17212548,G,93,60698404,22918784,8 4 5 17 1 13 12 11 7 2 10 18 3 6 19 14 15 16 9
els19,17212548,S,93,60698404,25331538,2 1 17 3 16 4 11 19 14 15 6 9 13 5 8 18 7 10 12
els19,17212548,RS,93,60698404,31501410,3 10 2 7 18 13 4 15 8 17 12 6 1 11 14 9 19 16 5
els19,17212548,RW,93,60698404,29361638,2 3 17 19 12 1 5 9 8 7 18 11 10 13 6 14 16 15 4
els19,17212548,H,94,47336040,60856196,18 11 13 9 8 2 1 3 4 12 5 6 7 16 14 19 17 10 15
els19,17212548,G,94,47336040,21172410,2 1 17 3 4 5 11 12 19 8 6 9 13 7 18 14 15 16 10
els19,17212548,S,94,47336040,21112254,2 1 17 3 5 8 14 19 10 4 11 9 13 7 6 18 15 16 12
els19,17212548,RS,94,47336040,34868528,10 1 13 14 9 12 5 6 11 16 17 19 15 8 4 7 18 3 2
els19,17212548,RW,94,47336040,30892678,15 16 5 6 19 8 14 18 2 11 1 10 13 17 9 4 7 12 3
els19,17212548,H,95,70551434,60903126,18 11 14 9 8 2 1 3 5 7 10 4 12 15 13 19 17 6 16
els19,17212548,G,95,70551434,19698842,11 8 7 12 16 18 13 17 6 15 10 5 9 4 19 14 1 2 3
els19,17212548,S,95,70551434,22820186,10 5 4 17 1 13 12 19 7 2 8 9 3 6 14 18 15 16 11
els19,17212548,RS,95,70551434,35393024,19 12 15 4 5 11 3 10 13 8 1 9 16 7 18 17 14 6 2
els19,17212548,RW,95,70551434,31446742,6 8 16 12 7 15 5 19 4 10 17 3 9 13 18 11 14 2 1
els19,17212548,H,96,46938054,47827096,11 19 13 9 7 3 1 2 5 12 10 4 8 16 14 18 17 15 6
els19,17212548,G,96,46938054,26542886,2 1 3 5 16 4 18 13 7 15 6 11 10 9 19 14 8 17 12
els19,17212548,S,96,46938054,25344168,2 1 17 3 16 8 11 19 5 15 6 9 13 4 18 14 12 7 10
els19,17212548,RS,96,46938054,30349788,16 7 15 6 11 19 3 1 18 12 8 17 4 5 9 14 2 10 13
els19,17212548,RW,96,46938054,28203604,14 6 19 12 18 9 13 17 2 4 1 5 7 3 10 11 8 16 15
els19,17212548,H,97,48386886,64043354,18 11 14 3 8 1 2 9 4 17 10 5 7 16 13 19 12 6 15
els19,17212548,G,97,48386886,22536860,10 9 11 12 7 18 13 8 2 6 3 5 4 1 14 19 16 15 17
els19,17212548,S,97,48386886,22495350,12 11 9 18 7 19 13 8 2 6 3 5 10 1 4 14 16 15 17
els19,17212548,RS,97,48386886,35573212,6 18 12 14 8 7 15 9 11 13 3 4 17 10 5 19 16 2 1
els19,17212548,RW,97,48386886,30228908,3 9 2 19 13 1 18 5 11 6 14 12 17 7 16 15 4 10 8
